Host_name;Host_year;Season;Host_country;Host_continent;Discipline;Event;Event_type;Athlete_full_name;Athlete_country;Medal_type
sochi;2014;Winter;russia;asia;Figure skating;Ice dancing mixed;GameTeam;Yelena Ilyinykh;Russian Federation;BRONZE
sochi;2014;Winter;russia;asia;Figure skating;Ice dancing mixed;GameTeam;Nikita KATSALAPOV;Russian Federation;BRONZE
sochi;2014;Winter;russia;asia;Figure skating;team mixed;GameTeam;;Russian Federation;GOLD
sochi;2014;Winter;russia;asia;Figure skating;Pairs mixed;GameTeam;Tatiana VOLOSOZHAR;Russian Federation;GOLD
sochi;2014;Winter;russia;asia;Figure skating;Pairs mixed;GameTeam;Maxim TRANKOV;Russian Federation;GOLD
sochi;2014;Winter;russia;asia;Figure skating;Pairs mixed;GameTeam;Ksenia STOLBOVA;Russian Federation;SILVER
sochi;2014;Winter;russia;asia;Figure skating;Pairs mixed;GameTeam;Fedor KLIMOV;Russian Federation;SILVER
sochi;2014;Winter;russia;asia;Luge;Mixed Team Relay mixed;GameTeam;;Russian Federation;SILVER
london;2012;Summer;united kingdom;europe;Swimming;4x100m freestyle relay men;GameTeam;;Russian Federation;BRONZE
london;2012;Summer;united kingdom;europe;Diving;synchronized diving 3m springboard men;GameTeam;Evgenii KUZNETSOV;Russian Federation;SILVER
london;2012;Summer;united kingdom;europe;Diving;synchronized diving 3m springboard men;GameTeam;Ilya ZAKHAROV;Russian Federation;SILVER
london;2012;Summer;united kingdom;europe;Volleyball;volleyball men;GameTeam;;Russian Federation;GOLD
london;2012;Summer;united kingdom;europe;Synchronized Swimming;team women;GameTeam;;Russian Federation;GOLD
london;2012;Summer;united kingdom;europe;Synchronized Swimming;duet women;GameTeam;Natalia ISHCHENKO;Russian Federation;GOLD
london;2012;Summer;united kingdom;europe;Synchronized Swimming;duet women;GameTeam;Svetlana ROMASHINA;Russian Federation;GOLD
london;2012;Summer;united kingdom;europe;Canoe Sprint;K2 200m kayak double men;GameTeam;Yury POSTRIGAY;Russian Federation;GOLD
london;2012;Summer;united kingdom;europe;Canoe Sprint;K2 200m kayak double men;GameTeam;Alexander DYACHENKO;Russian Federation;GOLD
london;2012;Summer;united kingdom;europe;Canoe Sprint;C2 1000m canoe double men;GameTeam;Alexey KOROVASHKOV;Russian Federation;BRONZE
london;2012;Summer;united kingdom;europe;Canoe Sprint;C2 1000m canoe double men;GameTeam;Ilya PERVUKHIN;Russian Federation;BRONZE
london;2012;Summer;united kingdom;europe;Basketball;basketball men;GameTeam;;Russian Federation;BRONZE
london;2012;Summer;united kingdom;europe;Fencing;foil team women;GameTeam;;Russian Federation;SILVER
london;2012;Summer;united kingdom;europe;Gymnastics Artistic;team competition women;GameTeam;;Russian Federation;SILVER
london;2012;Summer;united kingdom;europe;Tennis;doubles women;GameTeam;Maria KIRILENKO;Russian Federation;BRONZE
london;2012;Summer;united kingdom;europe;Tennis;doubles women;GameTeam;Nadia PETROVA;Russian Federation;BRONZE
